word,source_grade_hint,normalized_band,source_list,rank,count,academic,pos,notes,band,preferred_band,beginner_score,intermediate_score,advanced_score,source_tags,source_files
confound,8,6-8,intermediate_6_to_8,745,14,true,n,tier2_nawl_academic+nawl_rank_745+grade_estimate_8,intermediate,intermediate,5.828,29.604,11.666,intermediate_seed,intermediate_6_to_8.csv
competent,8,6-8,intermediate_6_to_8,746,14,true,adj,tier2_nawl_academic+nawl_rank_746+grade_estimate_8,intermediate,intermediate,5.828,29.604,11.666,intermediate_seed,intermediate_6_to_8.csv
layout,8,6-8,intermediate_6_to_8,748,14,true,n,tier2_nawl_academic+nawl_rank_748+grade_estimate_8,intermediate,intermediate,6.628,29.604,10.966,intermediate_seed,intermediate_6_to_8.csv
fabric,8,6-8,intermediate_6_to_8,749,14,true,adj,tier2_nawl_academic+nawl_rank_749+grade_estimate_8,intermediate,intermediate,6.628,29.604,10.966,intermediate_seed,intermediate_6_to_8.csv
container,8,6-8,intermediate_6_to_8,750,14,true,n,tier2_nawl_academic+nawl_rank_750+grade_estimate_8,intermediate,intermediate,5.828,29.604,11.666,intermediate_seed,intermediate_6_to_8.csv
reservoir,8,6-8,intermediate_6_to_8,752,14,true,n,tier2_nawl_academic+nawl_rank_752+grade_estimate_8,intermediate,intermediate,5.828,29.604,11.666,intermediate_seed,intermediate_6_to_8.csv
footnote,8,6-8,intermediate_6_to_8,753,14,true,n,tier2_nawl_academic+nawl_rank_753+grade_estimate_8,intermediate,intermediate,5.828,29.604,11.666,intermediate_seed,intermediate_6_to_8.csv
bodily,8,6-8,intermediate_6_to_8,754,14,true,adv,tier2_nawl_academic+nawl_rank_754+grade_estimate_8,intermediate,intermediate,6.628,29.604,10.966,intermediate_seed,intermediate_6_to_8.csv
niche,8,6-8,intermediate_6_to_8,755,14,true,n,tier2_nawl_academic+nawl_rank_755+grade_estimate_8,intermediate,intermediate,6.628,29.604,10.966,intermediate_seed,intermediate_6_to_8.csv
vague,8,6-8,intermediate_6_to_8,756,14,true,adj,tier2_nawl_academic+nawl_rank_756+grade_estimate_8,intermediate,intermediate,6.628,29.604,10.966,intermediate_seed,intermediate_6_to_8.csv
affirm,8,6-8,intermediate_6_to_8,757,14,true,n,tier2_nawl_academic+nawl_rank_757+grade_estimate_8,intermediate,intermediate,6.628,29.604,10.966,intermediate_seed,intermediate_6_to_8.csv
holder,8,6-8,intermediate_6_to_8,2795,14,false,n,tier1_ngsl_general+ngsl_rank_2795+grade_estimate_8,intermediate,intermediate,4.628,29.604,8.966,intermediate_seed,intermediate_6_to_8.csv
none,6,6-8,intermediate_6_to_8,1014,90,false,n,tier1_ngsl_general+ngsl_rank_1014+grade_estimate_6,intermediate,intermediate,6.0,29.6,9.4,intermediate_seed,intermediate_6_to_8.csv
content,6,6-8,intermediate_6_to_8,1025,89,false,adj,tier1_ngsl_general+ngsl_rank_1025+grade_estimate_6,intermediate,intermediate,4.197,29.597,9.397,intermediate_seed,intermediate_6_to_8.csv
prevent,6,6-8,intermediate_6_to_8,1026,89,false,v,tier1_ngsl_general+ngsl_rank_1026+grade_estimate_6,intermediate,intermediate,4.197,29.597,9.397,intermediate_seed,intermediate_6_to_8.csv
mix,6,6-8,intermediate_6_to_8,1029,88,false,n,tier1_ngsl_general+ngsl_rank_1029+grade_estimate_6,intermediate,intermediate,5.995,29.593,9.394,intermediate_seed,intermediate_6_to_8.csv
medical,6,6-8,intermediate_6_to_8,1033,88,false,adj,tier1_ngsl_general+ngsl_rank_1033+grade_estimate_6,intermediate,intermediate,4.195,29.593,9.394,intermediate_seed,intermediate_6_to_8.csv
optimal,6,6-8,intermediate_6_to_8,72,87,true,adj,tier2_nawl_academic+nawl_rank_72+grade_estimate_6,intermediate,intermediate,6.192,29.589,11.391,intermediate_seed,intermediate_6_to_8.csv
urine,8,6-8,intermediate_6_to_8,758,13,true,n,tier2_nawl_academic+nawl_rank_758+grade_estimate_8,intermediate,intermediate,6.617,29.589,10.953,intermediate_seed,intermediate_6_to_8.csv
afterward,8,6-8,intermediate_6_to_8,759,13,true,n,tier2_nawl_academic+nawl_rank_759+grade_estimate_8,intermediate,intermediate,5.817,29.589,11.653,intermediate_seed,intermediate_6_to_8.csv
unemployed,8,6-8,intermediate_6_to_8,762,13,true,v,tier2_nawl_academic+nawl_rank_762+grade_estimate_8,intermediate,intermediate,5.817,29.589,11.653,intermediate_seed,intermediate_6_to_8.csv
toxic,8,6-8,intermediate_6_to_8,763,13,true,adj,tier2_nawl_academic+nawl_rank_763+grade_estimate_8,intermediate,intermediate,6.617,29.589,10.953,intermediate_seed,intermediate_6_to_8.csv
yeast,8,6-8,intermediate_6_to_8,764,13,true,n,tier2_nawl_academic+nawl_rank_764+grade_estimate_8,intermediate,intermediate,6.617,29.589,10.953,intermediate_seed,intermediate_6_to_8.csv
forum,8,6-8,intermediate_6_to_8,766,13,true,n,tier2_nawl_academic+nawl_rank_766+grade_estimate_8,intermediate,intermediate,6.617,29.589,10.953,intermediate_seed,intermediate_6_to_8.csv
bleed,8,6-8,intermediate_6_to_8,767,13,true,v,tier2_nawl_academic+nawl_rank_767+grade_estimate_8,intermediate,intermediate,6.617,29.589,10.953,intermediate_seed,intermediate_6_to_8.csv
overhead,8,6-8,intermediate_6_to_8,768,13,true,n,tier2_nawl_academic+nawl_rank_768+grade_estimate_8,intermediate,intermediate,5.817,29.589,11.653,intermediate_seed,intermediate_6_to_8.csv
republic,8,6-8,intermediate_6_to_8,769,13,true,adj,tier2_nawl_academic+nawl_rank_769+grade_estimate_8,intermediate,intermediate,5.817,29.589,11.653,intermediate_seed,intermediate_6_to_8.csv
processor,8,6-8,intermediate_6_to_8,770,13,true,n,tier2_nawl_academic+nawl_rank_770+grade_estimate_8,intermediate,intermediate,5.817,29.589,11.653,intermediate_seed,intermediate_6_to_8.csv
audit,8,6-8,intermediate_6_to_8,772,13,true,n,tier2_nawl_academic+nawl_rank_772+grade_estimate_8,intermediate,intermediate,6.617,29.589,10.953,intermediate_seed,intermediate_6_to_8.csv
comply,8,6-8,intermediate_6_to_8,772,13,true,adv,tier2_nawl_academic+nawl_rank_772+grade_estimate_8,intermediate,intermediate,6.617,29.589,10.953,intermediate_seed,intermediate_6_to_8.csv
legend,8,6-8,intermediate_6_to_8,774,13,true,n,tier2_nawl_academic+nawl_rank_774+grade_estimate_8,intermediate,intermediate,6.617,29.589,10.953,intermediate_seed,intermediate_6_to_8.csv
text,6,6-8,intermediate_6_to_8,1048,86,false,n,tier1_ngsl_general+ngsl_rank_1048+grade_estimate_6,intermediate,intermediate,5.989,29.586,9.388,intermediate_seed,intermediate_6_to_8.csv
sex,6,6-8,intermediate_6_to_8,1063,85,false,n,tier1_ngsl_general+ngsl_rank_1063+grade_estimate_6,intermediate,intermediate,5.987,29.582,9.384,intermediate_seed,intermediate_6_to_8.csv
deliver,6,6-8,intermediate_6_to_8,1064,85,false,n,tier1_ngsl_general+ngsl_rank_1064+grade_estimate_6,intermediate,intermediate,4.187,29.582,9.384,intermediate_seed,intermediate_6_to_8.csv
primary,6,6-8,intermediate_6_to_8,1067,85,false,adj,tier1_ngsl_general+ngsl_rank_1067+grade_estimate_6,intermediate,intermediate,4.187,29.582,9.384,intermediate_seed,intermediate_6_to_8.csv
pathway,6,6-8,intermediate_6_to_8,82,83,true,n,tier2_nawl_academic+nawl_rank_82+grade_estimate_6,intermediate,intermediate,6.181,29.575,11.378,intermediate_seed,intermediate_6_to_8.csv
hang,6,6-8,intermediate_6_to_8,1085,83,false,n,tier1_ngsl_general+ngsl_rank_1085+grade_estimate_6,intermediate,intermediate,5.981,29.575,9.378,intermediate_seed,intermediate_6_to_8.csv
band,6,6-8,intermediate_6_to_8,1087,83,false,n,tier1_ngsl_general+ngsl_rank_1087+grade_estimate_6,intermediate,intermediate,5.981,29.575,9.378,intermediate_seed,intermediate_6_to_8.csv
tour,6,6-8,intermediate_6_to_8,1089,83,false,n,tier1_ngsl_general+ngsl_rank_1089+grade_estimate_6,intermediate,intermediate,5.981,29.575,9.378,intermediate_seed,intermediate_6_to_8.csv
drain,8,6-8,intermediate_6_to_8,776,12,true,n,tier2_nawl_academic+nawl_rank_776+grade_estimate_8,intermediate,intermediate,6.605,29.574,10.94,intermediate_seed,intermediate_6_to_8.csv
abdominal,8,6-8,intermediate_6_to_8,777,12,true,adj,tier2_nawl_academic+nawl_rank_777+grade_estimate_8,intermediate,intermediate,5.805,29.574,11.64,intermediate_seed,intermediate_6_to_8.csv
media,8,6-8,intermediate_6_to_8,778,12,true,n,tier2_nawl_academic+nawl_rank_778+grade_estimate_8,intermediate,intermediate,6.605,29.574,10.94,intermediate_seed,intermediate_6_to_8.csv
tempt,8,6-8,intermediate_6_to_8,779,12,true,n,tier2_nawl_academic+nawl_rank_779+grade_estimate_8,intermediate,intermediate,6.605,29.574,10.94,intermediate_seed,intermediate_6_to_8.csv
outlet,8,6-8,intermediate_6_to_8,780,12,true,n,tier2_nawl_academic+nawl_rank_780+grade_estimate_8,intermediate,intermediate,6.605,29.574,10.94,intermediate_seed,intermediate_6_to_8.csv
founds,8,6-8,intermediate_6_to_8,782,12,true,n,tier2_nawl_academic+nawl_rank_782+grade_estimate_8,intermediate,intermediate,6.605,29.574,10.94,intermediate_seed,intermediate_6_to_8.csv
invade,8,6-8,intermediate_6_to_8,783,12,true,n,tier2_nawl_academic+nawl_rank_783+grade_estimate_8,intermediate,intermediate,6.605,29.574,10.94,intermediate_seed,intermediate_6_to_8.csv
interviewer,8,6-8,intermediate_6_to_8,784,12,true,n,tier2_nawl_academic+nawl_rank_784+grade_estimate_8,intermediate,intermediate,5.805,29.574,13.14,intermediate_seed,intermediate_6_to_8.csv
supposedly,8,6-8,intermediate_6_to_8,787,12,true,adv,tier2_nawl_academic+nawl_rank_787+grade_estimate_8,intermediate,intermediate,5.805,29.574,11.64,intermediate_seed,intermediate_6_to_8.csv
swell,8,6-8,intermediate_6_to_8,789,12,true,n,tier2_nawl_academic+nawl_rank_789+grade_estimate_8,intermediate,intermediate,6.605,29.574,10.94,intermediate_seed,intermediate_6_to_8.csv
altitude,8,6-8,intermediate_6_to_8,791,12,true,n,tier2_nawl_academic+nawl_rank_791+grade_estimate_8,intermediate,intermediate,5.805,29.574,11.64,intermediate_seed,intermediate_6_to_8.csv
gauge,8,6-8,intermediate_6_to_8,792,12,true,n,tier2_nawl_academic+nawl_rank_792+grade_estimate_8,intermediate,intermediate,6.605,29.574,10.94,intermediate_seed,intermediate_6_to_8.csv
transparency,8,6-8,intermediate_6_to_8,793,12,true,n,tier2_nawl_academic+nawl_rank_793+grade_estimate_8,intermediate,intermediate,5.805,29.574,13.14,intermediate_seed,intermediate_6_to_8.csv
spend,6,6-8,intermediate_6_to_8,258,378,false,n,tier1_ngsl_general+ngsl_rank_258+grade_estimate_6,intermediate,intermediate,9.353,29.571,7.812,intermediate_seed,intermediate_6_to_8.csv
precede,6,6-8,intermediate_6_to_8,85,82,true,v,tier2_nawl_academic+nawl_rank_85+grade_estimate_6,intermediate,intermediate,6.178,29.571,11.375,intermediate_seed,intermediate_6_to_8.csv
leg,6,6-8,intermediate_6_to_8,1097,82,false,n,tier1_ngsl_general+ngsl_rank_1097+grade_estimate_6,intermediate,intermediate,5.978,29.571,9.375,intermediate_seed,intermediate_6_to_8.csv
examine,6,6-8,intermediate_6_to_8,1104,81,false,v,tier1_ngsl_general+ngsl_rank_1104+grade_estimate_6,intermediate,intermediate,4.175,29.567,9.371,intermediate_seed,intermediate_6_to_8.csv
display,6,6-8,intermediate_6_to_8,1109,81,false,v,tier1_ngsl_general+ngsl_rank_1109+grade_estimate_6,intermediate,intermediate,4.175,29.567,9.371,intermediate_seed,intermediate_6_to_8.csv
overall,6,6-8,intermediate_6_to_8,1113,81,false,adj,tier1_ngsl_general+ngsl_rank_1113+grade_estimate_6,intermediate,intermediate,4.175,29.567,9.371,intermediate_seed,intermediate_6_to_8.csv
beam,6,6-8,intermediate_6_to_8,95,80,true,n,tier2_nawl_academic+nawl_rank_95+grade_estimate_6,intermediate,intermediate,7.973,29.563,11.368,intermediate_seed,intermediate_6_to_8.csv
norm,6,6-8,intermediate_6_to_8,97,80,true,n,tier2_nawl_academic+nawl_rank_97+grade_estimate_6,intermediate,intermediate,7.973,29.563,11.368,intermediate_seed,intermediate_6_to_8.csv
user,6,6-8,intermediate_6_to_8,1115,80,false,n,tier1_ngsl_general+ngsl_rank_1115+grade_estimate_6,intermediate,intermediate,5.973,29.563,9.368,intermediate_seed,intermediate_6_to_8.csv
respond,6,6-8,intermediate_6_to_8,1116,80,false,v,tier1_ngsl_general+ngsl_rank_1116+grade_estimate_6,intermediate,intermediate,4.173,29.563,9.368,intermediate_seed,intermediate_6_to_8.csv
slow,6,6-8,intermediate_6_to_8,1118,80,false,n,tier1_ngsl_general+ngsl_rank_1118+grade_estimate_6,intermediate,intermediate,5.973,29.563,9.368,intermediate_seed,intermediate_6_to_8.csv
regular,6,6-8,intermediate_6_to_8,1119,80,false,n,tier1_ngsl_general+ngsl_rank_1119+grade_estimate_6,intermediate,intermediate,4.173,29.563,9.368,intermediate_seed,intermediate_6_to_8.csv
suit,6,6-8,intermediate_6_to_8,1122,80,false,n,tier1_ngsl_general+ngsl_rank_1122+grade_estimate_6,intermediate,intermediate,5.973,29.563,9.368,intermediate_seed,intermediate_6_to_8.csv
decline,6,6-8,intermediate_6_to_8,1129,79,false,n,tier1_ngsl_general+ngsl_rank_1129+grade_estimate_6,intermediate,intermediate,4.17,29.56,9.365,intermediate_seed,intermediate_6_to_8.csv
warn,6,6-8,intermediate_6_to_8,1132,79,false,n,tier1_ngsl_general+ngsl_rank_1132+grade_estimate_6,intermediate,intermediate,5.97,29.56,9.365,intermediate_seed,intermediate_6_to_8.csv
chloride,8,6-8,intermediate_6_to_8,796,11,true,n,tier2_nawl_academic+nawl_rank_796+grade_estimate_8,intermediate,intermediate,5.793,29.558,11.626,intermediate_seed,intermediate_6_to_8.csv
sensible,8,6-8,intermediate_6_to_8,797,11,true,adj,tier2_nawl_academic+nawl_rank_797+grade_estimate_8,intermediate,intermediate,5.793,29.558,11.626,intermediate_seed,intermediate_6_to_8.csv
weave,8,6-8,intermediate_6_to_8,798,11,true,n,tier2_nawl_academic+nawl_rank_798+grade_estimate_8,intermediate,intermediate,6.593,29.558,10.926,intermediate_seed,intermediate_6_to_8.csv
audio,8,6-8,intermediate_6_to_8,807,11,true,n,tier2_nawl_academic+nawl_rank_807+grade_estimate_8,intermediate,intermediate,6.593,29.558,10.926,intermediate_seed,intermediate_6_to_8.csv
facet,8,6-8,intermediate_6_to_8,809,11,true,n,tier2_nawl_academic+nawl_rank_809+grade_estimate_8,intermediate,intermediate,6.593,29.558,10.926,intermediate_seed,intermediate_6_to_8.csv
partner,6,6-8,intermediate_6_to_8,1136,78,false,n,tier1_ngsl_general+ngsl_rank_1136+grade_estimate_6,intermediate,intermediate,4.167,29.556,9.361,intermediate_seed,intermediate_6_to_8.csv
taxi,6,6-8,intermediate_6_to_8,1148,77,false,n,tier1_ngsl_general+ngsl_rank_1148+grade_estimate_6,intermediate,intermediate,5.964,29.552,9.358,intermediate_seed,intermediate_6_to_8.csv
feed,6,6-8,intermediate_6_to_8,1149,77,false,v,tier1_ngsl_general+ngsl_rank_1149+grade_estimate_6,intermediate,intermediate,5.964,29.552,9.358,intermediate_seed,intermediate_6_to_8.csv
pain,6,6-8,intermediate_6_to_8,1150,77,false,n,tier1_ngsl_general+ngsl_rank_1150+grade_estimate_6,intermediate,intermediate,5.964,29.552,9.358,intermediate_seed,intermediate_6_to_8.csv
mistake,6,6-8,intermediate_6_to_8,1152,77,false,n,tier1_ngsl_general+ngsl_rank_1152+grade_estimate_6,intermediate,intermediate,4.164,29.552,9.358,intermediate_seed,intermediate_6_to_8.csv
satisfy,6,6-8,intermediate_6_to_8,1154,77,false,n,tier1_ngsl_general+ngsl_rank_1154+grade_estimate_6,intermediate,intermediate,4.164,29.552,9.358,intermediate_seed,intermediate_6_to_8.csv
splice,8,6-8,intermediate_6_to_8,810,10,true,n,tier2_nawl_academic+nawl_rank_810+grade_estimate_8,intermediate,intermediate,6.581,29.541,10.911,intermediate_seed,intermediate_6_to_8.csv
incumbent,8,6-8,intermediate_6_to_8,811,10,true,adj,tier2_nawl_academic+nawl_rank_811+grade_estimate_8,intermediate,intermediate,5.781,29.541,11.611,intermediate_seed,intermediate_6_to_8.csv
chunk,8,6-8,intermediate_6_to_8,813,10,true,n,tier2_nawl_academic+nawl_rank_813+grade_estimate_8,intermediate,intermediate,6.581,29.541,10.911,intermediate_seed,intermediate_6_to_8.csv
tutor,8,6-8,intermediate_6_to_8,815,10,true,n,tier2_nawl_academic+nawl_rank_815+grade_estimate_8,intermediate,intermediate,6.581,29.541,10.911,intermediate_seed,intermediate_6_to_8.csv
super,8,6-8,intermediate_6_to_8,816,10,true,n,tier2_nawl_academic+nawl_rank_816+grade_estimate_8,intermediate,intermediate,6.581,29.541,10.911,intermediate_seed,intermediate_6_to_8.csv
aluminum,8,6-8,intermediate_6_to_8,818,10,true,n,tier2_nawl_academic+nawl_rank_818+grade_estimate_8,intermediate,intermediate,5.781,29.541,11.611,intermediate_seed,intermediate_6_to_8.csv
liable,8,6-8,intermediate_6_to_8,820,10,true,adj,tier2_nawl_academic+nawl_rank_820+grade_estimate_8,intermediate,intermediate,6.581,29.541,10.911,intermediate_seed,intermediate_6_to_8.csv
hello,8,6-8,intermediate_6_to_8,2803,10,false,n,tier1_ngsl_general+ngsl_rank_2803+grade_estimate_8,intermediate,intermediate,4.581,29.541,8.911,intermediate_seed,intermediate_6_to_8.csv
dose,6,6-8,intermediate_6_to_8,111,74,true,n,tier2_nawl_academic+nawl_rank_111+grade_estimate_6,intermediate,intermediate,7.955,29.539,11.347,intermediate_seed,intermediate_6_to_8.csv
roll,6,6-8,intermediate_6_to_8,1180,74,false,n,tier1_ngsl_general+ngsl_rank_1180+grade_estimate_6,intermediate,intermediate,5.955,29.539,9.347,intermediate_seed,intermediate_6_to_8.csv
net,6,6-8,intermediate_6_to_8,1191,74,false,n,tier1_ngsl_general+ngsl_rank_1191+grade_estimate_6,intermediate,intermediate,5.955,29.539,9.347,intermediate_seed,intermediate_6_to_8.csv
defense,6,6-8,intermediate_6_to_8,1194,74,false,n,tier1_ngsl_general+ngsl_rank_1194+grade_estimate_6,intermediate,intermediate,4.155,29.539,9.347,intermediate_seed,intermediate_6_to_8.csv
nuclear,6,6-8,intermediate_6_to_8,1198,73,false,n,tier1_ngsl_general+ngsl_rank_1198+grade_estimate_6,intermediate,intermediate,4.151,29.535,9.343,intermediate_seed,intermediate_6_to_8.csv
confirm,7,6-8,intermediate_6_to_8,1206,73,false,n,tier1_ngsl_general+ngsl_rank_1206+grade_estimate_7,intermediate,intermediate,4.151,29.535,9.343,intermediate_seed,intermediate_6_to_8.csv
sin,6,6-8,intermediate_6_to_8,120,72,true,n,tier2_nawl_academic+nawl_rank_120+grade_estimate_6,intermediate,intermediate,7.948,29.531,11.34,intermediate_seed,intermediate_6_to_8.csv
concept,7,6-8,intermediate_6_to_8,1213,72,false,n,tier1_ngsl_general+ngsl_rank_1213+grade_estimate_7,intermediate,intermediate,4.148,29.531,9.34,intermediate_seed,intermediate_6_to_8.csv
traffic,7,6-8,intermediate_6_to_8,1225,71,false,adj,tier1_ngsl_general+ngsl_rank_1225+grade_estimate_7,intermediate,intermediate,4.145,29.527,9.336,intermediate_seed,intermediate_6_to_8.csv
tool,7,6-8,intermediate_6_to_8,1227,71,false,n,tier1_ngsl_general+ngsl_rank_1227+grade_estimate_7,intermediate,intermediate,5.945,29.527,9.336,intermediate_seed,intermediate_6_to_8.csv
busy,7,6-8,intermediate_6_to_8,1233,71,false,n,tier1_ngsl_general+ngsl_rank_1233+grade_estimate_7,intermediate,intermediate,5.945,29.527,9.336,intermediate_seed,intermediate_6_to_8.csv
mass,7,6-8,intermediate_6_to_8,1236,71,false,n,tier1_ngsl_general+ngsl_rank_1236+grade_estimate_7,intermediate,intermediate,5.945,29.527,9.336,intermediate_seed,intermediate_6_to_8.csv
failure,7,6-8,intermediate_6_to_8,1239,71,false,n,tier1_ngsl_general+ngsl_rank_1239+grade_estimate_7,intermediate,intermediate,4.145,29.527,9.336,intermediate_seed,intermediate_6_to_8.csv
pesticide,8,6-8,intermediate_6_to_8,822,9,true,n,tier2_nawl_academic+nawl_rank_822+grade_estimate_8,intermediate,intermediate,5.767,29.523,11.595,intermediate_seed,intermediate_6_to_8.csv
technically,8,6-8,intermediate_6_to_8,823,9,true,adv,tier2_nawl_academic+nawl_rank_823+grade_estimate_8,intermediate,intermediate,5.767,29.523,13.095,intermediate_seed,intermediate_6_to_8.csv
criteria,8,6-8,intermediate_6_to_8,824,9,true,n,tier2_ngsl_nawl_overlap+ngsl_rank_1953+nawl_rank_824+grade_estimate_8,intermediate,intermediate,5.767,29.523,11.595,intermediate_seed,intermediate_6_to_8.csv
fringe,8,6-8,intermediate_6_to_8,825,9,true,n,tier2_nawl_academic+nawl_rank_825+grade_estimate_8,intermediate,intermediate,6.567,29.523,10.895,intermediate_seed,intermediate_6_to_8.csv
messenger,8,6-8,intermediate_6_to_8,826,9,true,n,tier2_nawl_academic+nawl_rank_826+grade_estimate_8,intermediate,intermediate,5.767,29.523,11.595,intermediate_seed,intermediate_6_to_8.csv
snake,8,6-8,intermediate_6_to_8,831,9,true,n,tier2_nawl_academic+nawl_rank_831+grade_estimate_8,intermediate,intermediate,6.567,29.523,10.895,intermediate_seed,intermediate_6_to_8.csv
flesh,8,6-8,intermediate_6_to_8,832,9,true,n,tier2_nawl_academic+nawl_rank_832+grade_estimate_8,intermediate,intermediate,6.567,29.523,10.895,intermediate_seed,intermediate_6_to_8.csv
marrow,8,6-8,intermediate_6_to_8,834,9,true,n,tier2_nawl_academic+nawl_rank_834+grade_estimate_8,intermediate,intermediate,6.567,29.523,10.895,intermediate_seed,intermediate_6_to_8.csv
instinct,8,6-8,intermediate_6_to_8,836,9,true,n,tier2_nawl_academic+nawl_rank_836+grade_estimate_8,intermediate,intermediate,5.767,29.523,11.595,intermediate_seed,intermediate_6_to_8.csv
hunger,8,6-8,intermediate_6_to_8,2804,9,false,n,tier1_ngsl_general+ngsl_rank_2804+grade_estimate_8,intermediate,intermediate,4.567,29.523,8.895,intermediate_seed,intermediate_6_to_8.csv
insure,8,6-8,intermediate_6_to_8,2805,9,false,n,tier1_ngsl_general+ngsl_rank_2805+grade_estimate_8,intermediate,intermediate,4.567,29.523,8.895,intermediate_seed,intermediate_6_to_8.csv
combine,7,6-8,intermediate_6_to_8,1244,70,false,n,tier1_ngsl_general+ngsl_rank_1244+grade_estimate_7,intermediate,intermediate,4.142,29.522,9.332,intermediate_seed,intermediate_6_to_8.csv
hide,7,6-8,intermediate_6_to_8,1247,70,false,n,tier1_ngsl_general+ngsl_rank_1247+grade_estimate_7,intermediate,intermediate,5.942,29.522,9.332,intermediate_seed,intermediate_6_to_8.csv
meal,7,6-8,intermediate_6_to_8,1250,70,false,adj,tier1_ngsl_general+ngsl_rank_1250+grade_estimate_7,intermediate,intermediate,5.942,29.522,9.332,intermediate_seed,intermediate_6_to_8.csv
bag,7,6-8,intermediate_6_to_8,1252,70,false,n,tier1_ngsl_general+ngsl_rank_1252+grade_estimate_7,intermediate,intermediate,5.942,29.522,9.332,intermediate_seed,intermediate_6_to_8.csv
duty,7,6-8,intermediate_6_to_8,1262,69,false,n,tier1_ngsl_general+ngsl_rank_1262+grade_estimate_7,intermediate,intermediate,5.939,29.518,9.328,intermediate_seed,intermediate_6_to_8.csv
connect,7,6-8,intermediate_6_to_8,1264,69,false,n,tier1_ngsl_general+ngsl_rank_1264+grade_estimate_7,intermediate,intermediate,4.139,29.518,9.328,intermediate_seed,intermediate_6_to_8.csv
arrange,7,6-8,intermediate_6_to_8,1266,68,false,n,tier1_ngsl_general+ngsl_rank_1266+grade_estimate_7,intermediate,intermediate,4.135,29.514,9.324,intermediate_seed,intermediate_6_to_8.csv
bird,7,6-8,intermediate_6_to_8,1271,68,false,n,tier1_ngsl_general+ngsl_rank_1271+grade_estimate_7,intermediate,intermediate,5.935,29.514,9.324,intermediate_seed,intermediate_6_to_8.csv
initial,7,6-8,intermediate_6_to_8,1282,68,false,adj,tier1_ngsl_general+ngsl_rank_1282+grade_estimate_7,intermediate,intermediate,4.135,29.514,9.324,intermediate_seed,intermediate_6_to_8.csv
minimal,6,6-8,intermediate_6_to_8,141,67,true,adj,tier2_nawl_academic+nawl_rank_141+grade_estimate_6,intermediate,intermediate,6.132,29.509,11.321,intermediate_seed,intermediate_6_to_8.csv
cone,6,6-8,intermediate_6_to_8,147,67,true,n,tier2_nawl_academic+nawl_rank_147+grade_estimate_6,intermediate,intermediate,7.932,29.509,11.321,intermediate_seed,intermediate_6_to_8.csv
promote,7,6-8,intermediate_6_to_8,1292,67,false,v,tier1_ngsl_general+ngsl_rank_1292+grade_estimate_7,intermediate,intermediate,4.132,29.509,9.321,intermediate_seed,intermediate_6_to_8.csv
attract,7,6-8,intermediate_6_to_8,1298,67,false,n,tier1_ngsl_general+ngsl_rank_1298+grade_estimate_7,intermediate,intermediate,4.132,29.509,9.321,intermediate_seed,intermediate_6_to_8.csv
rate,6,6-8,intermediate_6_to_8,312,312,false,v,tier1_ngsl_general+ngsl_rank_312+grade_estimate_6,intermediate,intermediate,10.305,29.506,9.155,intermediate_seed,intermediate_6_to_8.csv
overlap,6,6-8,intermediate_6_to_8,151,66,true,n,tier2_nawl_academic+nawl_rank_151+grade_estimate_6,intermediate,intermediate,6.128,29.505,11.317,intermediate_seed,intermediate_6_to_8.csv
aid,7,6-8,intermediate_6_to_8,1305,66,false,n,tier1_ngsl_general+ngsl_rank_1305+grade_estimate_7,intermediate,intermediate,5.928,29.505,9.317,intermediate_seed,intermediate_6_to_8.csv
fan,7,6-8,intermediate_6_to_8,1306,66,false,n,tier1_ngsl_general+ngsl_rank_1306+grade_estimate_7,intermediate,intermediate,5.928,29.505,9.317,intermediate_seed,intermediate_6_to_8.csv
stripe,8,6-8,intermediate_6_to_8,839,8,true,n,tier2_nawl_academic+nawl_rank_839+grade_estimate_8,intermediate,intermediate,6.553,29.504,10.879,intermediate_seed,intermediate_6_to_8.csv
junior,8,6-8,intermediate_6_to_8,840,8,true,n,tier2_nawl_academic+nawl_rank_840+grade_estimate_8,intermediate,intermediate,6.553,29.504,10.879,intermediate_seed,intermediate_6_to_8.csv
click,8,6-8,intermediate_6_to_8,844,8,true,n,tier2_ngsl_nawl_overlap+ngsl_rank_2514+nawl_rank_844+grade_estimate_8,intermediate,intermediate,6.553,29.504,10.879,intermediate_seed,intermediate_6_to_8.csv
hedge,8,6-8,intermediate_6_to_8,845,8,true,n,tier2_nawl_academic+nawl_rank_845+grade_estimate_8,intermediate,intermediate,6.553,29.504,10.879,intermediate_seed,intermediate_6_to_8.csv
spray,8,6-8,intermediate_6_to_8,846,8,true,n,tier2_nawl_academic+nawl_rank_846+grade_estimate_8,intermediate,intermediate,6.553,29.504,10.879,intermediate_seed,intermediate_6_to_8.csv
cinema,8,6-8,intermediate_6_to_8,847,8,true,n,tier2_nawl_academic+nawl_rank_847+grade_estimate_8,intermediate,intermediate,6.553,29.504,10.879,intermediate_seed,intermediate_6_to_8.csv
evident,6,6-8,intermediate_6_to_8,154,65,true,adj,tier2_nawl_academic+nawl_rank_154+grade_estimate_6,intermediate,intermediate,6.125,29.5,11.313,intermediate_seed,intermediate_6_to_8.csv
host,7,6-8,intermediate_6_to_8,1327,65,false,n,tier1_ngsl_general+ngsl_rank_1327+grade_estimate_7,intermediate,intermediate,5.925,29.5,9.313,intermediate_seed,intermediate_6_to_8.csv
